id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parkingSpaceCount_indoor,parkingSpaceCount_outdoor,condition_isNewlyBuilt
7204999,apartment,duplex,no price,for sale,8450,xl,,,as new,,,3,,,,,true,,,,,
7206563,apartment,apartment,no price,for sale,1702,l,,2018,,gas,,2,,,,,true,,,,,
7207483,apartment,apartment,no price,for sale,1702,l,,2018,,gas,,2,,,,,true,,,,,
7207495,apartment,apartment,no price,for sale,9030,xl,installed,,good,,163,2,,,,,true,,,,,
7207644,house unit,house unit,no price,for sale,8434,l,installed,,as new,gas,,3,0,,,,,,,,,
7207652,house unit,house unit,no price,for sale,8434,l,installed,,as new,gas,,3,0,,,,,,,,,
7207654,house unit,house unit,no price,for sale,8434,l,installed,,as new,gas,,3,0,,,,,,,,,
7207656,house unit,house unit,no price,for sale,8434,l,installed,,as new,gas,,3,0,,,,,,,,,
7207657,house unit,house unit,no price,for sale,8434,l,installed,,as new,gas,,3,0,,,,,,,,,
7209104,house,house,no price,for sale,3550,l,,1940,good,fueloil,494,3,2450,,true,1840,true,,,,,
7209679,apartment,penthouse,no price,for sale,1702,l,,2018,,gas,,3,,,,,true,,,,,
7209813,apartment,duplex,no price,for sale,9506,xl,installed,2016,,gas,,2,,,,,,,,,,
7211874,apartment,apartment,no price,for sale,8660,m,installed,1966,good,,252,1,,,,,,,,,,
7213053,land,building land,156060,for sale,9420,m,,,,,,,459,,,,,,,,,
7214387,apartment,apartment,no price,for sale,1500,xl,,,,,,1,,,,,true,,,,,
7214540,land,building land,no price,for sale,9660,xl,,,,,,,552,,,,,,,,,
7214646,house,house,no price,for sale,9320,m,,1955,to be done up,,630,3,0,,true,,true,,,,,
7214980,apartment,apartment,no price,for sale,4000,xl,,,as new,gas,243,2,,,true,,,,,,,
7216308,house,house,no price,for sale,3550,l,,1963,good,gas,606,2,950,,true,600,,,,,,
7216850,house,house,no price,for sale,4690,l,,,good,,593,3,252,,,152,,,,,,
7219057,house,villa,no price,for sale,8400,xl,installed,1981,good,,235,3,452,,true,372,,,,,,
7220591,house,house,no price,for sale,9320,m,,,to be done up,,400,3,0,,,,true,,,,,
7221901,house,house,no price,for sale,8450,xl,,2008,good,,,4,596,,,466,true,true,,,,
7222190,house,house,335527,for sale,2440,m,,,,,,3,431,,,,,,,,,
7222876,house,mixed use building,no price,for sale,1570,xl,installed,,,fueloil,282,3,825,true,true,,true,true,,,,
7223073,garage,lock up parking,no price,for sale,8620,m,,,,,,,,,,,,,,,,
7223110,house,house,no price,for sale,9500,xl,,,,fueloil,295,3,318,,,,,,,,,
7225647,apartment,apartment,no price,for sale,8620,xl,hyper equipped,1992,just renovated,gas,114,2,,,true,,true,,,,,
7225799,apartment,apartment,no price,for sale,8300,m,,1968,just renovated,,102,2,,,,,,,,,,
7227579,apartment,apartment,no price,for sale,3970,l,installed,1981,good,electric,210,2,,,true,,,,,,,
7227995,house,country cottage,no price,for sale,1540,xl,installed,,,fueloil,469,2,0,true,true,,,,,,,
7229147,house,villa,no price,for sale,9402,xl,installed,,,electric,557,3,879,,,,true,true,,,,
7229547,industry,industrial premises,no price,for sale,2800,xl,,,,,,,239,,,,,,,,,
7230111,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,92,2,,,,50,true,,,,,
7230116,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,92,3,,,,,true,,,,,
7230130,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,86,3,,,,,true,,,,,
7230188,apartment unit,apartment unit,no price,for sale,4500,xl,not installed,2017,,gas,55,1,,,,50,true,,,,,
7231651,apartment,apartment,no price,for sale,9000,xl,installed,1969,just renovated,gas,165,2,,,true,,true,,,,,
7231725,apartment unit,apartment unit,no price,for sale,4500,xl,not installed,2017,,gas,55,1,,,,,true,,,,,
7231726,apartment unit,penthouse unit,no price,for sale,4500,xl,not installed,2017,,gas,55,1,,,,,true,,,,,
7231727,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,88,2,,,,100,true,,,,,
7231728,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,98,2,,,,50,true,,,,,
7231729,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,106,2,,,,50,true,,,,,
7231730,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,55,2,,,,100,true,,,,,
7231731,apartment unit,penthouse unit,no price,for sale,4500,xl,not installed,2017,,gas,55,3,,,,,true,,,,,
7232226,apartment,apartment,no price,for sale,2580,l,installed,2017,good,gas,,4,,,,,true,,,,,
7235801,house,mixed use building,no price,for sale,4300,l,installed,,good,fueloil,339,4,1958,,true,,true,true,,,,
7235918,house,house,no price,for sale,3550,l,,1959,to renovate,fueloil,779,3,700,,,300,,,,,,
7235919,house,house,no price,for sale,3550,l,,1956,to renovate,fueloil,696,3,697,,,400,,,,,,
7236122,house,villa,no price,for sale,4633,xl,installed,1986,good,fueloil,402,3,1115,true,,962,true,,,,,
7237379,house,house,no price,for sale,1755,xl,,,,fueloil,493,3,542,,,,,,,,,
7237741,house,house,no price,for sale,3582,l,installed,1987,good,fueloil,227,3,743,,true,440,true,,,,,
7237742,apartment,apartment,no price,for sale,3520,l,,1997,good,gas,,2,,,,,true,,,,,
7237744,commercial,hotel restaurant cafe,no price,for sale,3970,l,,,good,gas,183,,245,,,,,,,,,
7238219,apartment,apartment,no price,for sale,3600,m,installed,2016,good,,,2,,,,,true,,,,,
7238220,apartment,apartment,376469,for sale,3600,m,installed,2016,good,,,3,,,,158,true,,,,,1
7238582,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238583,house unit,house unit,no price,for sale,8650,l,installed,2017,as new,gas,,3,0,,,,,,,,,
7238584,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238585,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238586,house unit,house unit,no price,for sale,8650,l,installed,2017,as new,gas,,3,0,,,,,,,,,
7238587,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238588,land unit,building land unit,no price,for sale,8650,l,,,,,,,0,,,,,,,,,
7238589,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238590,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238591,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7238592,house unit,house unit,no price,for sale,8650,l,,2017,as new,,,3,0,,,,,,,,,
7239155,apartment,apartment,no price,for sale,8300,m,,1989,,electric,274,2,,,true,,true,,,,,
7239182,apartment,apartment,no price,for sale,9230,xl,installed,2019,,gas,,2,,,,,true,true,,,,
7239183,house,house,no price,for sale,9230,xl,installed,2018,,gas,,4,0,,true,125,true,true,,,,
7239997,apartment,duplex,no price,for sale,9230,xl,installed,2018,,gas,,2,,,,,true,,,,,
7239999,house,house,no price,for sale,9230,xl,installed,2018,,gas,,2,0,,,,true,true,,,,
7240560,house,house,no price,for sale,8420,xl,installed,1974,as new,gas,254,3,302,,,,true,,,,,
7240989,apartment,apartment,no price,for sale,3520,l,,,good,gas,116,3,,,,,,,,,,
7241845,house,house,no price,for sale,3550,l,,1967,to be done up,fueloil,925,3,255,,,150,true,,,,,
7241953,apartment,apartment,no price,for sale,8620,xl,,2017,as new,gas,,2,,,,,true,,,,,
7241954,apartment,apartment,no price,for sale,8620,m,hyper equipped,2006,,gas,156,1,,,,,true,,,,,
7242686,house,house,no price,for sale,1020,xl,semi equipped,1930,to be done up,fueloil,505,4,270,,true,,true,true,,,,
7243078,land,building land,no price,for sale,3870,l,,,,,,,1000,,,,,,,,,
7243147,land,building land,no price,for sale,3870,l,,,,,,,832,,,,,,,,,
7243353,house,house,no price,for sale,3806,xl,installed,1959,to be done up,gas,399,4,290,,true,,true,,,,,
7243774,house,villa,no price,for sale,4802,xl,installed,2009,good,gas,222,3,846,,true,755,true,true,,,,
7243839,apartment,apartment,no price,for sale,8420,xl,installed,,good,electric,321,2,,,true,,true,,,,,
7245193,garage,covered parking space,no price,for sale,8620,m,,2005,,,,,,,,,,,,,,
7245425,commercial,business,no price,for sale,9000,l,,,as new,,,,165,,,,true,true,,,,
7245772,house,house,no price,for sale,8200,xl,,,to be done up,,661,3,215,,,,,,,,,
7247800,house,villa,no price,for sale,2243,l,,,good,,179,4,310,,,496,,,,,,
7248695,house,house,no price,for sale,3550,l,,1964,good,fueloil,965,3,970,,,,,,,,,
7248955,house,house,no price,for sale,2530,m,,,,,,3,224,,,,,,,,,
7250324,apartment,apartment,no price,for sale,8660,m,installed,1958,good,,391,1,,,,,,,,,,
7250523,apartment,apartment,no price,for sale,8620,m,installed,1989,to be done up,electric,230,1,,,,,true,,,,,
7251895,apartment,apartment,no price,for sale,8450,xl,,1977,good,,506,2,,,,,true,,,,,
7252254,house,villa,no price,for sale,4431,l,,1978,good,,459,4,3500,,,3200,true,true,,,,
7252710,apartment,apartment,no price,for sale,9500,xl,installed,2015,,gas,,2,,,,,true,,,,,
7254371,land,building land,no price,for sale,9090,m,,,,,,,550,,,,,,,,,
7258723,house,house,no price,for sale,3582,l,,1963,good,fueloil,572,3,1639,,true,,,,,,,
7259266,apartment,apartment,no price,for sale,9450,m,,1998,as new,,112,2,,,true,,,,,,,
7261301,land,land,no price,for sale,7387,m,,,,,,,9000,,,,,,,,,
7261796,house,house,no price,for sale,3580,l,installed,1953,good,fueloil,467,3,628,,true,351,,true,,,,
7262402,house group,house group,179546 - 179546,for sale,8020,m,,,,,,,,,,,,,,,,1
7262404,land unit,building land unit,no price,for sale,8020,m,,,,,,,459,,,,,,,,,
7262405,land unit,building land unit,no price,for sale,8020,m,,,,,,,452,,,,,,,,,
7262406,land unit,building land unit,no price,for sale,8020,m,,,,,,,445,,,,,,,,,
7262407,land unit,building land unit,no price,for sale,8020,m,,,,,,,437,,,,,,,,,
7262408,land unit,building land unit,no price,for sale,8020,m,,,,,,,429,,,,,,,,,
7262409,land unit,building land unit,179546,for sale,8020,m,,,,,,,552,,,,,,,,,
7262410,land unit,building land unit,no price,for sale,8020,m,,,,,,,517,,,,,,,,,
7262630,house,house,no price,for sale,3520,l,installed,1947,good,fueloil,592,3,469,,,175,,,,,,
7262876,house,house,no price,for sale,4130,l,installed,,good,,505,4,600,true,true,480,true,true,,,,
7264463,house,apartment block,315000,for sale,3800,m,,,good,gas,273,1,0,,,,,true,,,,
7264467,commercial,business,255000,for sale,3800,m,,,to renovate,electric,,,114,,,,,,,,,
7266126,house,house,no price,for sale,8500,xl,,,to renovate,,757,3,180,true,true,180,,,,,,
7266963,apartment,apartment,no price,for sale,9000,m,installed,1957,good,gas,595,2,,,,,,,,,,
7267219,house unit,house unit,no price,for sale,6140,m,,,,,103,3,529,,,446,,,,,,
7267322,house,mansion,no price,for sale,9000,xl,not installed,,to renovate,gas,332,5,170,,true,,true,,,,,
7267631,apartment,apartment,no price,for sale,8620,m,hyper equipped,2005,as new,electric,203,2,,,true,,true,,,,,
7268083,house,house,no price,for sale,9000,xl,hyper equipped,1930,,gas,224,3,215,,,,true,,,,,
7269012,house,house,no price,for sale,3290,xl,installed,1955,good,fueloil,,3,206,,true,,true,,,,,
7269982,garage,lock up parking,55000,for sale,8400,l,,,,,,,,,,,,,,,,
7270528,house,house,no price,for sale,3600,l,,1930,good,gas,474,3,204,,true,114,true,,,,,
7275218,land,building land,no price,for sale,6850,m,,,,,,,669,,,,,,,,,
7275659,house,mansion,no price,for sale,9000,xl,semi equipped,1924,good,fueloil,569,7,0,,true,,,,,,,
7276006,apartment,apartment,no price,for sale,8300,m,,2006,as new,,60,3,,,true,,,,,,,
7276648,house,house,no price,for sale,8670,xl,installed,1960,good,,543,3,407,,,,,,,,,
7276672,house,house,no price,for sale,9050,m,,,good,,328,2,56,,,,,,,,,
7277134,apartment unit,duplex unit,no price,for sale,4500,xl,not installed,2017,,gas,78,2,,,,50,true,,,,,
7279000,house,house,no price,for sale,3520,l,,1938,good,fueloil,347,3,993,,true,582,true,,,,,
7279576,office,offices,198000,for sale,1800,xl,,2016,,,,,151,,,,,,,,,
7279577,office,offices,182000,for sale,1800,xl,,2016,,,,,104,,,,,,,,,
7279578,office,offices,128000,for sale,1800,xl,,2016,,,,,91,,,,,,,,,
7280488,house,farmhouse,no price,for sale,2890,l,,,to renovate,,1265,0,775,,true,,,,,,,
7280691,house,bungalow,no price,for sale,8420,xl,installed,2003,as new,electric,596,3,150,,,,true,,,,,
7281594,apartment,apartment,no price,for sale,4280,l,installed,1972,good,gas,367,2,,,true,,true,,,,,
7285317,apartment,apartment,no price,for sale,3550,l,installed,2011,good,gas,61.65,4,,,,30,true,,,,,
7285491,house unit,house unit,no price,for sale,6150,xl,,,,gas,,8,491,,,,true,,,,,
7286188,land,building land,140400,for sale,7050,m,,,,,,,1170,,,,,,,,,
7286615,land,building land,120000,for sale,7812,m,,,,,,,1145,,,,,,,,,
7286956,land,building land,no price,for sale,7911,m,,,,,,,2000,,,,,,,,,
7287843,apartment,penthouse,no price,for sale,8400,m,installed,1990,good,electric,,2,,,true,,true,,,,,
7289064,house,villa,no price,for sale,1390,xl,,1982,to be done up,fueloil,253,3,6500,,true,6500,true,true,true,,,
7289643,house,house,no price,for sale,9032,xl,not installed,,to renovate,,935,2,70,,,,,,,,,
7289786,house,house,no price,for sale,8301,l,installed,,,,,4,95,,,,true,,,,,
7289789,apartment,apartment,no price,for sale,8301,l,installed,,,,,2,,,true,,true,,,,,
7289810,apartment,apartment,no price,for sale,8300,l,installed,1997,good,,139,2,,,true,,true,,,,,
7290381,house,house,no price,for sale,3520,l,,1949,good,fueloil,473,3,557,,,175,,true,,,,
